Rk,Player,Tm,Age,Pos,Year,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
389,Cody Hollister,TEN,29,WR,2022,11,3,5,3,60.00%,54,18,0,2,40,27,10.8,0.3,4.9,0,HollCo00
390,Jesper Horsted,LVR,25,TE,2022,15,0,4,3,75.00%,19,6.3,0,0,25,9,4.8,0.2,1.3,0,HorsJe00
391,D'Ernest Johnson,CLE,26,RB,2022,15,0,3,3,100.00%,7,2.3,0,0,33.3,7,2.3,0.2,0.5,0,JohnDE04
392,Tim Jones,JAX,24,WR,2022,17,1,4,3,75.00%,30,10,0,1,75,20,7.5,0.2,1.8,0,JoneTi00
393,Elijah Mitchell,SFO,24,RB,2022,5,1,4,3,75.00%,7,2.3,0,0,50,5,1.8,0.6,1.4,0,MitcEl00
394,Ty Montgomery,NWE,29,WR,2022,1,0,4,3,75.00%,15,5,1,1,25,7,3.8,3,15,0,MontTy01
395,Adam Prentice,NOR,25,FB,2022,11,2,3,3,100.00%,9,3,0,1,33.3,4,3,0.3,0.8,1,PrenAd00
396,Kyle Rudolph,TAM,33,TE,2022,9,0,5,3,60.00%,28,9.3,1,2,60,12,5.6,0.3,3.1,0,RudoKy00
397,Isaiah Spiller,LAC,21,RB,2022,6,0,3,3,100.00%,13,4.3,0,0,33.3,8,4.3,0.5,2.2,0,SpilIs00
398,Mike Strachan,IND,25,WR,2022,13,0,9,3,33.30%,59,19.7,0,3,33.3,23,6.6,0.2,4.5,0,StraMi03
399,Ke'Shawn Vaughn,TAM,25,RB,2022,15,0,4,3,75.00%,19,6.3,0,1,25,11,4.8,0.2,1.3,0,VaugKe00
400,Maxx Williams,ARI,28,TE,2022,11,1,3,3,100.00%,18,6,0,0,100,7,6,0.3,1.6,0,WillMa04
401,Devin Asiasi,CIN,25,TE,2022,12,0,4,2,50.00%,5,2.5,0,0,25,6,1.3,0.2,0.4,0,AsiaDe00
402,Daylen Baldwin,CLE,23,WR,2022,1,0,2,2,100.00%,25,12.5,0,2,100,15,12.5,2,25,0,BaldDa01
403,Blake Bell,KAN,31,TE,2022,3,1,2,2,100.00%,20,10,1,1,50,17,10,0.7,6.7,0,BellBl00
404,Giovani Bernard,TAM,31,RB,2022,8,0,2,2,100.00%,-1,-0.5,0,0,0,6,-0.5,0.3,-0.1,1,BernGi00
405,Kendall Blanton,LAR,27,TE,2022,4,0,2,2,100.00%,35,17.5,0,1,100,28,17.5,0.5,8.8,0,BlanKe01
406,Miles Boykin,PIT,26,WR,2022,16,1,3,2,66.70%,11,5.5,0,1,33.3,11,3.7,0.1,0.7,0,BoykMi00
407,Spencer Brown,CAR,24,RB,2022,2,0,4,2,50.00%,10,5,0,0,25,9,2.5,1,5,0,BrowSp01
408,Michael Burton,KAN,30,FB,2022,17,0,3,2,66.70%,11,5.5,0,0,33.3,9,3.7,0.1,0.6,0,BurtMi00
409,Quintez Cephus,DET,24,WR,2022,4,1,3,2,66.70%,15,7.5,0,1,66.7,9,5,0.5,3.8,0,CephQu00
410,Tyrie Cleveland,DEN,25,WR,2022,6,0,7,2,28.60%,28,14,0,1,28.6,16,4,0.3,4.7,0,ClevTy00
411,Pharoh Cooper,ARI,27,WR,2022,5,1,2,2,100.00%,6,3,0,0,0,3,3,0.4,1.2,0,CoopPh00
412,Jaelon Darden,2TM,23,,2022,14,0,2,2,100.00%,26,13,0,1,50,25,13,0.1,1.9,0,DardJa00
413,Mike Davis,BAL,29,RB,2022,8,0,2,2,100.00%,4,2,0,0,0,7,2,0.3,0.5,1,DaviMi01
414,Trestan Ebner,CHI,23,RB,2022,17,0,8,2,25.00%,8,4,0,0,25,6,1,0.1,0.5,2,EbneTr00
415,Demetric Felton,CLE,24,RB,2022,8,2,4,2,50.00%,8,4,0,0,25,5,2,0.3,1,1,FeltDe00
416,Jalen Guyton,LAC,25,WR,2022,3,0,4,2,50.00%,64,32,0,2,50,54,16,0.7,21.3,0,GuytJa01
417,Deonte Harty,NOR,25,WR,2022,4,0,2,2,100.00%,13,6.5,0,0,50,9,6.5,0.5,3.3,1,HarrDe07
418,Justin Herbert,LAC,24,QB,2022,17,17,2,2,100.00%,-10,-5,0,0,0,-2,-5,0.1,-0.6,8,HerbJu00
419,Dennis Houston,DAL,23,WR,2022,2,0,6,2,33.30%,16,8,0,0,16.7,11,2.7,1,8,0,HousDe01
420,Lil'Jordan Humphrey,NWE,24,WR,2022,6,2,4,2,50.00%,20,10,0,0,50,11,5,0.3,3.3,0,HumpLi01
421,Caleb Huntley,ATL,24,RB,2022,12,0,2,2,100.00%,3,1.5,0,0,0,2,1.5,0.2,0.3,1,HuntCa02
422,Andy Isabella,2TM,26,,2022,5,0,5,2,40.00%,21,10.5,0,2,40,11,4.2,0.4,4.2,0,IsabAn00
423,Cade Johnson,SEA,24,WR,2022,3,0,4,2,50.00%,21,10.5,0,2,50,11,5.3,0.7,7,0,JohnCa03
424,Keith Kirkwood,NOR,28,WR,2022,5,1,4,2,50.00%,18,9,0,1,25,14,4.5,0.4,3.6,0,KirkKe00
425,Anthony McFarland Jr.,PIT,23,RB,2022,1,0,2,2,100.00%,11,5.5,0,1,50,12,5.5,2,11,0,McFaAn00
426,Sean McKeon,DAL,25,TE,2022,13,0,3,2,66.70%,11,5.5,0,1,33.3,10,3.7,0.2,0.8,0,McKeSe01
427,Racey McMath,TEN,23,WR,2022,5,0,8,2,25.00%,40,20,0,1,12.5,39,5,0.4,8,0,McMaRa00
428,Kene Nwangwu,MIN,24,RB,2022,17,0,2,2,100.00%,21,10.5,0,1,100,16,10.5,0.1,1.2,0,NwanKe00
429,Dezmon Patmon,IND,24,WR,2022,1,0,6,2,33.30%,24,12,0,1,33.3,17,4,2,24,0,PatmDe00
430,Larry Rountree,LAC,23,RB,2022,4,0,2,2,100.00%,14,7,0,1,50,13,7,0.5,3.5,0,RounLa00
431,Drew Sample,CIN,26,TE,2022,2,2,2,2,100.00%,-2,-1,0,0,0,2,-1,1,-1,0,SampDr00
432,Braylon Sanders,MIA,23,WR,2022,3,0,3,2,66.70%,17,8.5,0,0,33.3,13,5.7,0.7,5.7,1,SandBr00
433,Mason Schreck,HOU,29,TE,2022,3,1,2,2,100.00%,6,3,0,0,50,6,3,0.7,2,0,SchrMa00
434,Benny Snell Jr.,PIT,24,RB,2022,17,0,2,2,100.00%,17,8.5,0,1,50,11,8.5,0.1,1,0,SnelBe00
435,Stephen Sullivan,CAR,26,TE,2022,14,0,6,2,33.30%,46,23,0,2,33.3,33,7.7,0.1,3.3,0,SullSt00
436,Mike Thomas,CIN,28,WR,2022,10,2,10,2,20.00%,38,19,0,1,10,33,3.8,0.2,3.8,0,ThomMi04
437,Jalen Tolbert,DAL,23,WR,2022,8,1,3,2,66.70%,12,6,0,0,33.3,8,4,0.3,1.5,0,TolbJa00
438,Austin Trammell,LAR,24,WR,2022,6,0,4,2,50.00%,13,6.5,0,1,50,8,3.3,0.3,2.2,0,TramAu00
439,Cole Turner,WAS,22,TE,2022,10,2,9,2,22.20%,23,11.5,0,1,11.1,18,2.6,0.2,2.3,0,TurnCo00
440,Jalen Virgil,DEN,24,WR,2022,9,1,5,2,40.00%,75,37.5,1,2,40,66,15,0.2,8.3,1,VirgJa00
441,Jonathan Ward,2TM,25,,2022,8,0,3,2,66.70%,7,3.5,0,1,66.7,4,2.3,0.3,0.9,0,WardJo00
442,Nsimba Webster,CHI,26,WR,2022,2,0,3,2,66.70%,14,7,0,1,66.7,8,4.7,1,7,1,WebsNs00
443,Trevon Wesco,CHI,27,TE,2022,14,1,4,2,50.00%,26,13,0,1,25,23,6.5,0.1,1.9,0,WescTr00
444,Kevin White,NOR,30,WR,2022,7,2,5,2,40.00%,74,37,0,2,40,64,14.8,0.3,10.6,0,WhitKe00
445,Trayveon Williams,CIN,25,RB,2022,8,0,3,2,66.70%,30,15,0,1,33.3,24,10,0.3,3.8,0,WillTr06
446,Dareke Young,SEA,23,WR,2022,13,0,2,2,100.00%,24,12,0,2,100,12,12,0.2,1.8,0,YounDa02
447,Salvon Ahmed,MIA,24,RB,2022,12,0,1,1,100.00%,8,8,0,0,100,8,8,0.1,0.7,0,AhmeSa01
448,Maurice Alexander,DET,25,WR,2022,4,0,1,1,100.00%,7,7,0,0,0,7,7,0.3,1.8,0,AlexMa02
449,Tyler Badie,DEN,22,RB,2022,1,0,1,1,100.00%,24,24,1,1,100,24,24,1,24,0,BadiTy00
450,C.J. Board,TEN,29,WR,2022,4,0,1,1,100.00%,6,6,0,0,100,6,6,0.3,1.5,1,BoarC.00
451,John Brown,BUF,32,WR,2022,3,0,2,1,50.00%,42,42,1,1,50,42,21,0.3,14,0,BrowJo02
452,Jason Cabinda,DET,26,FB,2022,8,2,4,1,25.00%,5,5,0,1,25,5,1.3,0.1,0.6,0,CabiJa00
453,Jalen Camp,HOU,24,WR,2022,2,0,1,1,100.00%,7,7,0,1,100,7,7,0.5,3.5,0,CampJa03
454,Keke Coutee,IND,25,WR,2022,8,0,1,1,100.00%,20,20,0,0,100,20,20,0.1,2.5,4,CoutKe00
455,Frank Darby,ATL,25,WR,2022,5,0,1,1,100.00%,15,15,0,1,100,15,15,0.2,3,0,DarbFr00
456,Jeff Driskel,HOU,29,QB,2022,7,2,1,1,100.00%,4,4,0,0,100,4,4,0.1,0.6,0,DrisJe00
457,Darrynton Evans,CHI,24,RB,2022,6,0,1,1,100.00%,33,33,0,1,100,33,33,0.2,5.5,0,EvanDa02
458,Erik Ezukanma,MIA,22,WR,2022,1,0,1,1,100.00%,3,3,0,0,0,3,3,1,3,0,EzukEr00
459,Jake Gervase,LAR,27,LB,2022,14,0,1,1,100.00%,12,12,0,1,100,12,12,0.1,0.9,0,GervJa00
460,Jared Goff*,DET,28,QB,2022,17,17,1,1,100.00%,5,5,0,0,100,5,5,0.1,0.3,7,GoffJa00
461,Danny Gray,SFO,23,WR,2022,13,0,7,1,14.30%,10,10,0,1,14.3,10,1.4,0.1,0.8,0,GrayDa02
462,Kamu Grugier-Hill,2TM,28,LB/OLB,2022,15,6,1,1,100.00%,4,4,0,1,100,4,4,0.1,0.3,0,GrugKa00
463,Jacob Harris,LAR,25,WR,2022,7,0,1,1,100.00%,6,6,0,1,100,6,6,0.1,0.9,0,HarrJa03
464,Godwin Igwebuike,SEA,28,RB,2022,5,0,1,1,100.00%,3,3,0,0,0,3,3,0.2,0.6,0,IgweGo00
465,Tyron Johnson,2TM,26,WR,2022,4,1,1,1,100.00%,8,8,0,0,100,8,8,0.3,2,0,JohnTy03
466,Ronald Jones II,KAN,25,RB,2022,6,0,1,1,100.00%,22,22,0,1,100,22,22,0.2,3.7,0,JoneRo01
467,Mason Kinsey,TEN,24,WR,2022,2,0,1,1,100.00%,3,3,0,0,0,3,3,0.5,1.5,1,KinsMa00
468,Tyler Mabry,SEA,26,TE,2022,2,0,1,1,100.00%,7,7,1,1,100,7,7,0.5,3.5,0,MabrTy00
469,Patrick Mahomes*+,KAN,27,QB,2022,17,17,1,1,100.00%,6,6,0,0,100,6,6,0.1,0.4,5,MahoPa00
470,Jason Moore,LAC,27,WR,2022,6,0,2,1,50.00%,5,5,0,0,0,5,2.5,0.2,0.8,0,MoorJa02
471,Devine Ozigbo,DEN,26,RB,2022,4,0,1,1,100.00%,3,3,0,0,0,3,3,0.3,0.8,0,OzigDe01
472,Richard Rodgers,LAC,30,TE,2022,10,1,4,1,25.00%,4,4,0,0,0,4,1,0.1,0.4,0,RodgRi00
473,Jeremy Ruckert,NYJ,22,TE,2022,9,0,2,1,50.00%,8,8,0,0,50,8,4,0.1,0.9,0,RuckJe00
474,Penei Sewell*,DET,22,T,2022,17,17,1,1,100.00%,9,9,0,1,100,9,9,0.1,0.5,0,SewePe00
475,Keith Smith,ATL,30,FB,2022,17,6,2,1,50.00%,8,8,0,0,50,8,4,0.1,0.5,0,SmitKe03
476,Ihmir Smith-Marsette,2TM,23,,2022,8,0,4,1,25.00%,15,15,0,0,25,15,3.8,0.1,1.9,1,SmitIh00
477,Tommy Sweeney,BUF,27,TE,2022,5,0,1,1,100.00%,7,7,0,1,100,7,7,0.2,1.4,0,SweeTo00
478,J.J. Taylor,NWE,24,RB,2022,1,0,1,1,100.00%,8,8,0,0,100,8,8,1,8,0,TaylJJ01
479,Patrick Taylor,GNB,24,RB,2022,14,0,1,1,100.00%,17,17,0,1,100,17,17,0.1,1.2,0,TaylPa01
480,KaVontae Turpin*,DAL,26,WR,2022,17,0,2,1,50.00%,9,9,0,0,50,9,4.5,0.1,0.5,3,TurpKa00
481,Dwayne Washington,NOR,28,RB,2022,12,0,1,1,100.00%,7,7,0,0,100,7,7,0.1,0.6,0,WashDw00
482,Cody White,PIT,24,WR,2022,1,1,1,1,100.00%,2,2,0,0,0,2,2,1,2,0,WhitCo05
483,Jameson Williams,DET,21,WR,2022,6,0,9,1,11.10%,41,41,1,1,11.1,41,4.6,0.2,6.8,0,WillJa11
484,Ty'Son Williams,ARI,26,RB,2022,1,0,1,1,100.00%,5,5,0,0,0,5,5,1,5,0,WillTy01
485,Russell Wilson,DEN,34,QB,2022,15,15,1,1,100.00%,1,1,0,0,0,1,1,0.1,0.1,6,WilsRu00
486,Zach Wilson,NYJ,23,QB,2022,9,9,1,1,100.00%,2,2,1,1,100,2,2,0.1,0.2,1,WilsZa00
487,Juwann Winfree,GNB,26,WR,2022,3,0,4,1,25.00%,17,17,0,1,25,17,4.3,0.3,5.7,0,WinfJu00
488,Bailey Zappe,NWE,23,QB,2022,4,2,1,1,100.00%,-6,-6,0,0,0,-6,-6,0.3,-1.5,4,ZappBa00
489,Josh Ali,ATL,23,WR,2022,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,AlixJo00
490,David Bakhtiari,GNB,31,T,2022,11,11,1,0,0.00%,0,,0,0,0,0,0,0,0,0,BakhDa00
491,Khari Blasingame,CHI,26,FB,2022,16,6,1,0,0.00%,0,,0,0,0,0,0,0,0,0,BlasKh00
492,Tom Brady,TAM,45,QB,2022,17,17,1,0,0.00%,0,,0,0,0,0,0,0,0,5,BradTo00
493,Jack Conklin,CLE,28,T,2022,14,14,1,0,0.00%,0,,0,0,0,0,0,0,0,0,ConkJa00
494,Tanner Conner,MIA,24,TE,2022,13,0,3,0,0.00%,0,,0,0,0,0,0,0,0,0,ConnTa00
495,Tyrion Davis-Price,SFO,22,RB,2022,6,0,2,0,0.00%,0,,0,0,0,0,0,0,0,0,DaviTy03
496,Gus Edwards,BAL,27,RB,2022,9,4,2,0,0.00%,0,,0,0,0,0,0,0,0,1,EdwaGu00
497,Miller Forristall,CLE,24,TE,2022,4,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,ForrMi00
498,Feleipe Franks,ATL,25,TE,2022,11,1,2,0,0.00%,0,,0,0,0,0,0,0,0,0,FranFe00
499,Tanner Gentry,BUF,28,WR,2022,3,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,GentTa00
500,Josh Gordon,TEN,31,WR,2022,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,GordJo02
501,Lance McCutcheon,LAR,23,WR,2022,10,1,5,0,0.00%,0,,0,0,0,0,0,0,0,0,McCuLa01
502,Stanley Morgan Jr.,CIN,26,WR,2022,14,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,MorgSt02
503,Jaret Patterson,WAS,23,RB,2022,3,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,PattJa01
504,Noah Togiai,PHI,25,TE,2022,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,TogiNo00
505,Jake Tonges,CHI,23,TE,2022,4,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,TongJa00
506,DJ Turner,LVR,25,WR,2022,9,0,1,0,0.00%,0,,0,0,0,0,0,0,0,1,TurnDJ00
507,James Washington,DAL,26,WR,2022,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,WashJa00
508,Charlie Woerner,SFO,25,TE,2022,17,2,2,0,0.00%,0,,0,0,0,0,0,0,0,0,WoerCh00
