Rk,Player,Tm,Age,Pos,Year,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
194,Eric Bjornson,DAL,27,TE,1998,16,4,27,15,55.60%,218,14.5,1,8,44.4,43,8.1,0.9,13.6,0,BjorEr00
195,Brian Blades,SEA,33,WR,1998,16,6,28,15,53.60%,184,12.3,0,8,42.9,47,6.6,0.9,11.5,1,BladBr00
196,Ernie Conwell,STL,26,TE,1998,7,7,30,15,50.00%,105,7,0,6,43.3,13,3.5,2.1,15,0,ConwEr00
197,E.G. Green,IND,23,WR,1998,11,0,31,15,48.40%,177,11.8,1,10,38.7,25,5.7,1.4,16.1,0,GreeE.00
198,Howard Griffith,DEN,31,FB,1998,14,13,30,15,50.00%,97,6.5,3,7,36.7,15,3.2,1.1,6.9,0,GrifHo00
199,Matthew Hatchette,MIN,24,WR,1998,5,0,25,15,60.00%,216,14.4,0,13,56,25,8.6,3,43.2,0,HatcMa00
200,Chuck Levy,SFO,26,RB,1998,12,0,18,15,83.30%,64,4.3,0,4,33.3,13,3.6,1.3,5.3,0,LevyCh00
201,Walter Rasby,DET,26,TE,1998,16,16,26,15,57.70%,119,7.9,1,7,50,17,4.6,0.9,7.4,0,RasbWa00
202,Hines Ward,PIT,22,WR,1998,16,0,33,15,45.50%,246,16.4,0,12,39.4,45,7.5,0.9,15.4,0,WardHi00
203,Roland Williams,STL,23,TE,1998,13,9,21,15,71.40%,144,9.6,1,9,57.1,33,6.9,1.2,11.1,0,WillRo01
204,Brett Bech,NOR,27,WR,1998,16,0,24,14,58.30%,264,18.9,3,12,54.2,72,11,0.9,16.5,0,BechBr00
205,Derrick Cullors,NWE,26,RB,1998,16,0,25,14,56.00%,146,10.4,1,4,24,43,5.8,0.9,9.1,1,CullDe00
206,Jacquez Green,TAM,22,WR,1998,12,1,36,14,38.90%,251,17.9,2,10,33.3,64,7,1.2,20.9,5,GreeJa00
207,Joe Horn,KAN,26,WR,1998,16,1,24,14,58.30%,198,14.1,1,12,50,57,8.3,0.9,12.4,2,HornJo00
208,Lonnie Johnson,BUF,27,TE,1998,16,16,22,14,63.60%,146,10.4,2,10,59.1,27,6.6,0.9,9.1,1,JohnLo00
209,Chris Thomas,WAS,27,WR,1998,14,0,20,14,70.00%,173,12.4,0,12,60,25,8.7,1,12.4,0,ThomCh00
210,Tommy Vardell,DET,29,FB,1998,14,9,24,14,58.30%,143,10.2,1,7,37.5,31,6,1,10.2,1,VardTo00
211,Gary Brown,NYG,29,RB,1998,16,11,26,13,50.00%,36,2.8,0,1,11.5,12,1.4,0.8,2.3,1,BrowGa00
212,Howard Cross,NYG,31,TE,1998,16,16,29,13,44.80%,90,6.9,0,5,27.6,22,3.1,0.8,5.6,2,CrosHo00
213,Leon Johnson,NYJ,24,RB,1998,12,2,21,13,61.90%,222,17.1,2,8,42.9,82,10.6,1.1,18.5,3,JohnLe00
214,Brian Kinchen,BAL,33,TE,1998,16,5,20,13,65.00%,110,8.5,0,6,35,24,5.5,0.8,6.9,0,KincBr00
215,Ted Popson,KAN,32,TE,1998,12,1,18,13,72.20%,90,6.9,0,4,44.4,17,5,1.1,7.5,0,PopsTe00
216,Michael Roan,TEN,26,TE,1998,16,1,22,13,59.10%,93,7.2,0,7,40.9,16,4.2,0.8,5.8,1,RoanMi00
217,Chris Warren,DAL,30,RB,1998,9,0,16,13,81.30%,66,5.1,1,6,37.5,15,4.1,1.4,7.3,0,WarrCh00
218,Jon Witman,PIT,26,FB,1998,16,9,20,13,65.00%,74,5.7,0,3,30,15,3.7,0.8,4.6,0,WitmJo00
219,Greg Clark,SFO,26,TE,1998,13,9,26,12,46.20%,124,10.3,1,9,42.3,23,4.8,0.9,9.5,0,ClarGr00
220,Charles Evans,MIN,31,FB,1998,16,8,13,12,92.30%,84,7,0,1,61.5,14,6.5,0.8,5.3,0,EvanCh00
221,Derrick Harris,STL,26,FB,1998,16,14,17,12,70.60%,57,4.8,2,4,47.1,8,3.4,0.8,3.6,1,HarrDe00
222,Patrick Johnson,BAL,22,WR,1998,13,0,30,12,40.00%,159,13.3,1,8,30,35,5.3,0.9,12.2,1,JohnPa00
223,Fred Lane,CAR,23,RB,1998,14,11,15,12,80.00%,85,7.1,0,4,46.7,16,5.7,0.9,6.1,4,LaneFr00
224,Bam Morris,2TM,26,RB,1998,12,5,13,12,92.30%,95,7.9,0,0,0,29,7.3,1,7.9,3,MorrBa00
225,Lovett Purnell,NWE,26,TE,1998,16,5,26,12,46.20%,92,7.7,2,5,30.8,22,3.5,0.8,5.8,0,PurnLo00
226,Reggie Barlow,JAX,25,WR,1998,16,2,26,11,42.30%,168,15.3,0,5,23.1,31,6.5,0.7,10.5,1,BarlRe00
227,Robert Chancey,CHI,26,RB,1998,16,1,15,11,73.30%,102,9.3,0,6,66.7,15,6.8,0.7,6.4,2,ChanRo20
228,Todd Kinchen,ATL,29,WR,1998,11,0,20,11,55.00%,157,14.3,1,5,40,32,7.9,1,14.3,2,KincTo00
229,David Patten,NYG,24,WR,1998,12,0,27,11,40.70%,119,10.8,1,6,22.2,39,4.4,0.9,9.9,0,PattDa00
230,Errict Rhett,BAL,28,RB,1998,13,2,14,11,78.60%,65,5.9,0,2,42.9,16,4.6,0.8,5,0,RhetEr00
231,David Sloan,DET,26,TE,1998,10,2,20,11,55.00%,146,13.3,1,8,50,33,7.3,1.1,14.6,0,SloaDa00
232,Lamont Warren,IND,25,RB,1998,12,2,17,11,64.70%,44,4,1,4,35.3,12,2.6,0.9,3.7,0,WarrLa00
233,Sherman Williams,DAL,25,RB,1998,16,2,14,11,78.60%,104,9.5,0,4,50,30,7.4,0.7,6.5,0,WillSh00
234,John Avery,MIA,22,RB,1998,16,0,15,10,66.70%,67,6.7,1,2,53.3,19,4.5,0.6,4.2,5,AverJo00
235,Marco Battaglia,CIN,25,TE,1998,16,0,20,10,50.00%,47,4.7,1,2,35,16,2.4,0.6,2.9,1,BattMa00
236,Eric Guliford,NOR,29,WR,1998,5,1,19,10,52.60%,124,12.4,0,6,36.8,24,6.5,2,24.8,1,GuliEr00
237,Raymont Harris,GNB,28,RB,1998,8,3,11,10,90.90%,68,6.8,0,3,72.7,12,6.2,1.3,8.5,3,HarrRa00
238,James Hundon,CIN,27,WR,1998,9,3,21,10,47.60%,112,11.2,1,4,38.1,17,5.3,1.1,12.4,0,HundJa00
239,Brian Kozlowski,ATL,28,TE,1998,16,4,12,10,83.30%,103,10.3,1,6,75,25,8.6,0.6,6.4,0,KozlBr00
240,Rashaan Shehee,KAN,23,RB,1998,16,0,22,10,45.50%,73,7.3,0,2,36.4,14,3.3,0.6,4.6,2,ShehRa00
241,Daimon Shelton,JAX,26,FB,1998,14,8,15,10,66.70%,79,7.9,0,3,53.3,19,5.3,0.7,5.6,0,ShelDa00
242,Jerald Sowell,NYJ,24,FB,1998,16,2,12,10,83.30%,59,5.9,0,3,50,13,4.9,0.6,3.7,2,SoweJe00
243,James Thrash,WAS,23,WR,1998,10,1,21,10,47.60%,163,16.3,1,6,28.6,28,7.8,1,16.3,0,ThraJa00
244,Ray Zellars,NOR,25,FB,1998,11,7,16,10,62.50%,50,5,0,1,37.5,14,3.1,0.9,4.5,2,ZellRa00
245,David Dunn,2TM,26,WR,1998,11,0,17,9,52.90%,87,9.7,0,0,0,24,5.1,0.8,7.9,1,DunnDa00
246,Chris Fuamatu-Ma'afala,PIT,21,RB,1998,12,0,12,9,75.00%,84,9.3,1,3,25,26,7,0.8,7,0,FuamCh00
247,Travis Jervey,GNB,26,RB,1998,8,5,12,9,75.00%,33,3.7,0,1,33.3,11,2.8,1.1,4.1,0,JervTr00
248,Joe Jurevicius,NYG,24,WR,1998,14,1,22,9,40.90%,146,16.2,0,6,31.8,59,6.6,0.6,10.4,0,JureJo00
249,Tim Lester,PIT,30,FB,1998,9,7,13,9,69.20%,46,5.1,0,0,0,9,3.5,1,5.1,0,LestTi00
250,Fred McAfee,PIT,30,RB,1998,14,0,13,9,69.20%,27,3,0,1,7.7,11,2.1,0.6,1.9,0,McAfFr00
251,Jerald Moore,STL,24,RB,1998,11,4,12,9,75.00%,60,6.7,0,2,50,14,5,0.8,5.5,3,MoorJe00
252,Jeff Thomason,GNB,29,TE,1998,16,2,10,9,90.00%,89,9.9,0,4,70,22,8.9,0.6,5.6,0,ThomJe00
253,James Allen,CHI,23,RB,1998,6,2,14,8,57.10%,77,9.6,1,3,28.6,33,5.5,1.3,12.8,1,AlleJa00
254,Brandon Bennett,CIN,25,RB,1998,14,1,12,8,66.70%,153,19.1,0,5,50,55,12.8,0.6,10.9,1,BennBr00
255,Tim Biakabutuka,CAR,24,RB,1998,10,3,10,8,80.00%,138,17.3,1,5,60,42,13.8,0.8,13.8,1,BiakTi00
256,Greg DeLong,MIN,25,TE,1998,15,5,10,8,80.00%,58,7.3,0,2,60,17,5.8,0.5,3.9,0,DeLoGr00
257,Chris Fontenot,PHI,24,TE,1998,5,3,12,8,66.70%,90,11.3,0,6,66.7,19,7.5,1.6,18,0,FontCh00
258,Nate Jacquet,MIA,23,WR,1998,15,0,16,8,50.00%,122,15.3,0,5,50,29,7.6,0.5,8.1,0,JacqNa00
259,Damon Jones,JAX,24,TE,1998,16,7,17,8,47.10%,90,11.3,4,7,47.1,31,5.3,0.5,5.6,1,JoneDa00
260,Jeff Ogden,DAL,23,WR,1998,16,0,15,8,53.30%,63,7.9,0,1,20,12,4.2,0.5,3.9,1,OgdeJe00
261,James Roe,BAL,25,WR,1998,10,3,15,8,53.30%,115,14.4,1,6,40,27,7.7,0.8,11.5,0,RoexJa00
262,Webster Slaughter,SDG,34,WR,1998,10,0,23,8,34.80%,93,11.6,0,6,26.1,31,4,0.8,9.3,0,SlauWe00
263,Mack Strong,SEA,27,FB,1998,16,5,14,8,57.10%,48,6,2,2,42.9,11,3.4,0.5,3,2,StroMa00
264,Larry Bowie,WAS,25,RB,1998,5,4,10,7,70.00%,53,7.6,1,5,60,17,5.3,1.4,10.6,0,BowiLa00
265,Vincent Brisby,NWE,27,WR,1998,6,1,21,7,33.30%,96,13.7,2,6,28.6,27,4.6,1.2,16,0,BrisVi00
266,Derek Brown,OAK,28,TE,1998,16,4,8,7,87.50%,89,12.7,0,5,87.5,27,11.1,0.4,5.6,0,BrowDe00
267,Henry Ellard,2TM,37,WR,1998,7,0,18,7,38.90%,115,16.4,0,0,0,19,6.4,1,16.4,0,EllaHe00
268,Willie Jackson,CIN,27,WR,1998,8,0,16,7,43.80%,165,23.6,0,6,37.5,47,10.3,0.9,20.6,0,JackWi00
269,Deion Sanders*+,DAL,31,RCB,1998,11,11,11,7,63.60%,100,14.3,0,4,36.4,55,9.1,0.6,9.1,1,SandDe00
270,Brian Stablein,DET,28,WR,1998,10,0,11,7,63.60%,80,11.4,0,6,63.6,15,7.3,0.7,8,0,StabBr00
271,Tyji Armstrong,STL,28,TE,1998,12,0,11,6,54.50%,54,9,0,2,36.4,20,4.9,0.5,4.5,0,ArmsTy00
272,Luther Broughton,CAR,24,TE,1998,16,4,14,6,42.90%,142,23.7,1,5,42.9,68,10.1,0.4,8.9,1,BrouLu00
273,Isaac Byrd,TEN,24,WR,1998,4,3,8,6,75.00%,71,11.8,0,5,75,18,8.9,1.5,17.8,0,ByrdIs00
274,Ki-Jana Carter,CIN,25,RB,1998,1,0,6,6,100.00%,25,4.2,0,0,0,8,4.2,6,25,0,CartKi00
275,Carlester Crumpler,SEA,27,TE,1998,11,1,11,6,54.50%,52,8.7,1,4,54.5,16,4.7,0.5,4.7,0,CrumCa00
276,Curtis Enis,CHI,22,RB,1998,9,1,8,6,75.00%,20,3.3,0,0,50,7,2.5,0.7,2.2,1,EnisCu00
277,Robert Holcombe,STL,23,RB,1998,13,6,11,6,54.50%,34,5.7,0,2,36.4,14,3.1,0.5,2.6,0,HolcRo00
278,Sedrick Shaw,NWE,25,RB,1998,13,1,11,6,54.50%,30,5,0,2,36.4,11,2.7,0.5,2.3,2,ShawSe00
279,James Stewart,JAX,27,RB,1998,3,3,8,6,75.00%,42,7,1,4,50,19,5.3,2,14,2,StewJa00
280,Rodney Thomas,TEN,25,RB,1998,11,0,8,6,75.00%,55,9.2,0,3,50,20,6.9,0.5,5,0,ThomRo00
281,Stepfret Williams,CIN,25,WR,1998,5,0,13,6,46.20%,81,13.5,1,5,46.2,19,6.2,1.2,16.2,0,WillSt00
282,Mike Archie,TEN,26,RB,1998,16,0,5,5,100.00%,25,5,0,0,0,7,5,0.3,1.6,3,ArchMi00
283,Fabien Bownes,CHI,26,WR,1998,16,0,9,5,55.60%,69,13.8,1,3,44.4,44,7.7,0.3,4.3,0,BownFa00
284,Jay Graham,BAL,23,RB,1998,5,1,10,5,50.00%,41,8.2,0,1,30,14,4.1,1,8.2,0,GrahJa00
285,Lorenzo Neal,TAM,28,FB,1998,16,1,8,5,62.50%,14,2.8,1,2,37.5,5,1.8,0.3,0.9,0,NealLo00
286,Chris Sanders,TEN,26,WR,1998,14,1,20,5,25.00%,136,27.2,0,4,25,46,6.8,0.4,9.7,1,SandCh00
287,Antowain Smith,BUF,26,RB,1998,16,14,11,5,45.50%,11,2.2,0,0,27.3,9,1,0.3,0.7,5,SmitAn00
288,Alex Van Dyke,NYJ,24,WR,1998,16,0,8,5,62.50%,40,8,0,1,50,15,5,0.3,2.5,0,VanDAl00
289,Tavian Banks,JAX,24,RB,1998,6,1,4,4,100.00%,20,5,0,0,75,10,5,0.7,3.3,2,BankTa00
290,Tommie Boyd,DET,27,WR,1998,9,0,11,4,36.40%,52,13,1,3,36.4,19,4.7,0.4,5.8,0,BoydTo00
291,Steve Broussard,SEA,31,RB,1998,15,0,7,4,57.10%,21,5.3,0,1,14.3,16,3,0.3,1.4,1,BrouSt00
292,Steve Bush,CIN,24,TE,1998,12,2,4,4,100.00%,39,9.8,0,0,0,18,9.8,0.3,3.3,0,BushSt00
293,Kenny Bynum,SDG,24,RB,1998,10,0,5,4,80.00%,27,6.8,0,0,40,12,5.4,0.4,2.7,3,BynuKe00
294,Rae Carruth,CAR,24,WR,1998,2,1,5,4,80.00%,59,14.8,0,3,80,47,11.8,2,29.5,0,CarrRa00
295,Dwayne Carswell,DEN,26,TE,1998,16,1,10,4,40.00%,51,12.8,0,3,40,15,5.1,0.3,3.2,0,CarsDw00
296,Pete Chryplewicz,DET,24,TE,1998,16,2,7,4,57.10%,20,5,2,2,57.1,8,2.9,0.3,1.3,1,ChryPe00
297,Andre Coleman,PIT,26,WR,1998,4,0,13,4,30.80%,49,12.3,1,3,23.1,13,3.8,1,12.3,1,ColeAn00
298,Wendell Davis,SDG,23,TE,1998,11,7,5,4,80.00%,23,5.8,0,1,60,8,4.6,0.4,2.1,0,DaviWe21
299,Gary Downs,ATL,26,RB,1998,16,1,6,4,66.70%,31,7.8,0,1,50,11,5.2,0.3,1.9,0,DownGa00
300,Tim Dwight,ATL,23,WR,1998,12,0,7,4,57.10%,94,23.5,1,4,57.1,44,13.4,0.3,7.8,3,DwigTi00
301,Patrick Hape,TAM,24,TE,1998,16,2,8,4,50.00%,27,6.8,0,1,37.5,11,3.4,0.3,1.7,1,HapePa00
302,Skip Hicks,WAS,24,RB,1998,9,5,8,4,50.00%,23,5.8,0,0,37.5,9,2.9,0.4,2.6,0,HickSk00
303,Brice Hunter,TAM,24,WR,1998,10,0,10,4,40.00%,73,18.3,1,3,40,45,7.3,0.4,7.3,0,HuntBr00
304,Joey Kent,TEN,24,WR,1998,10,0,8,4,50.00%,62,15.5,0,2,37.5,23,7.8,0.4,6.2,0,KentJo00
305,Glyn Milburn,CHI,27,RB,1998,16,1,6,4,66.70%,37,9.3,0,2,33.3,13,6.2,0.3,2.3,1,MilbGl00
306,Marcus Nash,DEN,22,WR,1998,8,0,5,4,80.00%,76,19,0,2,40,31,15.2,0.5,9.5,0,NashMa00
307,Marcus Robinson,CHI,23,WR,1998,3,0,6,4,66.70%,44,11,1,3,50,20,7.3,1.3,14.7,0,RobiMa00
308,Ryan Yarborough,BAL,27,WR,1998,6,1,7,4,57.10%,39,9.8,0,1,42.9,18,5.6,0.7,6.5,0,YarbRy00
309,Richie Anderson,NYJ,27,FB,1998,8,1,5,3,60.00%,12,4,0,1,40,7,2.4,0.4,1.5,0,AndeRi00
310,Fred Baxter,NYJ,27,TE,1998,14,2,7,3,42.90%,50,16.7,0,3,42.9,23,7.1,0.2,3.6,0,BaxtFr00
311,Michael Blair,2TM,24,RB,1998,13,0,3,3,100.00%,20,6.7,0,0,0,10,6.7,0.2,1.5,1,BlaiMi00
312,Corey Bradford,GNB,23,WR,1998,8,0,7,3,42.90%,27,9,0,2,28.6,18,3.9,0.4,3.4,1,BradCo00
313,John Burke,SDG,27,TE,1998,10,6,5,3,60.00%,32,10.7,0,2,40,17,6.4,0.3,3.2,0,BurkJo00
314,Byron Chamberlain,DEN,27,TE,1998,16,0,5,3,60.00%,35,11.7,0,3,60,16,7,0.2,2.2,0,ChamBy00
315,Hunter Goodwin,MIN,26,TE,1998,15,0,3,3,100.00%,16,5.3,0,0,0,9,5.3,0.2,1.1,0,GoodHu00
316,Ahman Green,SEA,21,RB,1998,16,0,5,3,60.00%,2,0.7,0,0,0,3,0.4,0.2,0.1,1,GreeAh00
317,Donald Hayes,CAR,23,WR,1998,7,0,9,3,33.30%,62,20.7,0,3,33.3,35,6.9,0.4,8.9,0,HayeDo00
318,Richard Huntley,PIT,26,RB,1998,16,1,6,3,50.00%,18,6,0,1,33.3,7,3,0.2,1.1,5,HuntRi00
319,Randy Jordan,OAK,28,RB,1998,16,0,3,3,100.00%,2,0.7,0,0,0,2,0.7,0.2,0.1,1,JordRa00
320,Mitch Lyons,PIT,28,TE,1998,15,0,4,3,75.00%,19,6.3,0,1,50,11,4.8,0.2,1.3,0,LyonMi00
321,Deems May,SEA,29,TE,1998,16,1,3,3,100.00%,7,2.3,1,1,66.7,5,2.3,0.2,0.4,0,MayxDe00
322,Ron Rivers,DET,27,RB,1998,15,0,3,3,100.00%,58,19.3,0,3,100,38,19.3,0.2,3.9,0,RiveRo00
323,Cory Schlesinger,DET,26,FB,1998,15,2,6,3,50.00%,16,5.3,1,2,33.3,8,2.7,0.2,1.1,0,SchlCo00
324,Mike Sellers,WAS,23,TE,1998,14,1,7,3,42.90%,18,6,0,0,0,8,2.6,0.2,1.3,0,SellMi00
325,Kenny Shedd,OAK,27,WR,1998,15,0,6,3,50.00%,50,16.7,0,3,66.7,21,8.3,0.2,3.3,0,ShedKe00
326,Kaseem Sinceno,PHI,22,TE,1998,10,0,8,3,37.50%,42,14,1,2,25,22,5.3,0.3,4.2,1,SincKa00
327,Detron Smith,DEN,24,RB,1998,15,2,6,3,50.00%,24,8,0,1,33.3,16,4,0.2,1.6,0,SmitDe00
328,Iheanyi Uwaezuoke,2TM,25,WR,1998,11,0,8,3,37.50%,67,22.3,0,0,0,35,8.4,0.3,6.1,0,UwaeIh00
329,Fred Brock,ARI,24,WR,1998,12,0,7,2,28.60%,12,6,0,1,14.3,7,1.7,0.2,1,0,BrocFr00
330,Zack Crockett,2TM,26,FB,1998,12,2,4,2,50.00%,5,2.5,0,0,0,4,1.3,0.2,0.4,1,CrocZa00
331,John Davis,TAM,25,TE,1998,16,0,3,2,66.70%,12,6,1,2,66.7,11,4,0.1,0.8,0,DaviJo00
332,Harold Green,ATL,30,RB,1998,6,0,2,2,100.00%,34,17,0,1,50,28,17,0.3,5.7,1,GreeHa00
333,Trent Green,WAS,28,QB,1998,15,14,2,2,100.00%,-8,-4,0,0,0,0,-4,0.1,-0.5,14,GreeTr00
334,Andy Haase,NYG,24,TE,1998,7,1,2,2,100.00%,33,16.5,0,1,100,27,16.5,0.3,4.7,0,HaasAn00
335,Mark Harris,SFO,28,WR,1998,10,0,2,2,100.00%,67,33.5,0,2,100,42,33.5,0.2,6.7,0,HarrMa01
336,Frank Hartley,SDG,31,TE,1998,16,3,4,2,50.00%,28,14,0,2,50,17,7,0.1,1.8,0,HartFr00
337,Vaughn Hebron,DEN,28,RB,1998,15,0,3,2,66.70%,5,2.5,0,0,0,3,1.7,0.1,0.3,0,HebrVa00
338,Desmond Howard,OAK,28,WR,1998,15,1,2,2,100.00%,16,8,0,1,50,10,8,0.1,1.1,4,HowaDe00
339,Dietrich Jells,PHI,26,WR,1998,9,0,9,2,22.20%,53,26.5,0,1,22.2,37,5.9,0.2,5.9,0,JellDi00
340,Jimmie Johnson,PHI,32,TE,1998,3,3,2,2,100.00%,14,7,0,1,50,9,7,0.7,4.7,0,JohnJi00
341,Andrew Jordan,PHI,26,TE,1998,3,0,2,2,100.00%,9,4.5,0,1,50,8,4.5,0.7,3,0,JordAn00
342,Charles Jordan,MIA,29,WR,1998,3,0,5,2,40.00%,17,8.5,0,0,0,9,3.4,0.7,5.7,2,JordCh00
343,Derek Loville,DEN,30,RB,1998,16,0,2,2,100.00%,29,14.5,0,2,100,17,14.5,0.1,1.8,0,LoviDe00
344,Roell Preston*,GNB,26,WR,1998,16,0,2,2,100.00%,23,11.5,0,2,100,13,11.5,0.1,1.4,7,PresRo00
345,Tony Richardson,KAN,27,FB,1998,14,1,3,2,66.70%,13,6.5,0,0,33.3,15,4.3,0.1,0.9,0,RichTo00
346,Tremayne Stephens,SDG,22,RB,1998,13,1,6,2,33.30%,9,4.5,0,1,33.3,5,1.5,0.2,0.7,1,StepTr00
347,Robb Thomas,TAM,32,WR,1998,7,0,5,2,40.00%,63,31.5,1,1,20,50,12.6,0.3,9,0,ThomRo01
348,Corey Walker,PHI,25,RB,1998,14,0,2,2,100.00%,35,17.5,0,1,50,33,17.5,0.1,2.5,0,WalkCo00
349,Chris Walsh,MIN,30,WR,1998,15,0,4,2,50.00%,46,23,0,2,50,25,11.5,0.1,3.1,0,WalsCh00
350,Alvis Whitted,JAX,24,WR,1998,16,0,6,2,33.30%,61,30.5,0,1,33.3,55,10.2,0.1,3.8,0,WhitAl00
351,Brian Alford,NYG,23,WR,1998,2,0,6,1,16.70%,11,11,0,0,0,11,1.8,0.5,5.5,0,AlfoBr00
352,Ronnie Anderson,ARI,24,WR,1998,4,0,3,1,33.30%,8,8,0,0,0,8,2.7,0.3,2,0,AndeRo00
353,Justin Armour,DEN,25,WR,1998,8,0,5,1,20.00%,23,23,0,1,20,23,4.6,0.1,2.9,0,ArmoJu00
354,James Atkins,BAL,28,LT,1998,9,6,1,1,100.00%,0,0,0,0,0,0,0,0.1,0,0,AtkiJa20
355,Bradford Banta,IND,28,LS,1998,16,0,2,1,50.00%,7,7,0,1,50,7,3.5,0.1,0.4,0,BantBr00
356,Mario Bates,ARI,25,RB,1998,16,1,1,1,100.00%,14,14,0,1,100,14,14,0.1,0.9,0,BateMa00
357,Fred Beasley,SFO,24,FB,1998,16,0,1,1,100.00%,11,11,0,1,100,11,11,0.1,0.7,0,BeasFr00
358,Harold Bishop,PIT,28,TE,1998,7,1,3,1,33.30%,4,4,0,0,0,4,1.3,0.1,0.6,0,BishHa00
359,Chris Chandler*,ATL,33,QB,1998,14,14,1,1,100.00%,22,22,0,1,100,22,22,0.1,1.6,6,ChanCh00
360,Hayward Clay,DAL,25,TE,1998,3,2,1,1,100.00%,27,27,0,1,100,27,27,0.3,9,0,ClayHa00
361,Kerry Collins,2TM,26,QB,1998,11,11,1,1,100.00%,-11,-11,0,0,0,0,-11,0.1,-1,13,CollKe00
362,Greg Comella,NYG,23,FB,1998,16,0,4,1,25.00%,3,3,0,0,0,3,0.8,0.1,0.2,0,ComeGr00
363,Randall Cunningham*+,MIN,35,QB,1998,15,14,1,1,100.00%,-3,-3,0,0,0,-3,-3,0.1,-0.2,2,CunnRa00
364,Keith Elias,IND,26,RB,1998,13,0,1,1,100.00%,11,11,0,0,100,11,11,0.1,0.8,0,EliaKe00
365,John Elway*,DEN,38,QB,1998,13,12,1,1,100.00%,14,14,0,1,100,14,14,0.1,1.1,7,ElwaJo00
366,John Farquhar,NOR,26,TE,1998,5,0,5,1,20.00%,13,13,0,1,20,13,2.6,0.2,2.6,0,FarqJo00
367,John Flannery,STL,29,C,1998,16,16,1,1,100.00%,2,2,0,0,0,2,2,0.1,0.1,2,FlanJo20
368,Chris Floyd,NWE,23,RB,1998,16,2,2,1,50.00%,6,6,0,0,0,6,3,0.1,0.4,0,FloyCh00
369,James Folston,OAK,27,LLB,1998,16,5,1,1,100.00%,-1,-1,0,0,0,-1,-1,0.1,-0.1,0,FolsJa20
370,Kent Graham,NYG,30,QB,1998,11,6,1,1,100.00%,16,16,0,1,100,16,16,0.1,1.5,2,GrahKe00
371,Scott Greene,IND,26,RB,1998,5,0,1,1,100.00%,2,2,0,0,0,2,2,0.2,0.4,0,GreeSc00
372,Ronnie Harris,2TM,28,WR,1998,8,0,2,1,50.00%,14,14,0,0,0,14,7,0.1,1.8,2,HarrRo00
373,Craig Heyward,IND,32,RB,1998,4,3,1,1,100.00%,9,9,0,0,100,9,9,0.3,2.3,0,HeywCr00
374,Greg Hill,STL,26,RB,1998,2,2,2,1,50.00%,6,6,0,0,50,6,3,0.5,3,0,HillGr00
375,Chris Howard,JAX,23,RB,1998,8,0,1,1,100.00%,3,3,0,0,0,3,3,0.1,0.4,0,HowaCh00
376,Danan Hughes,KAN,28,WR,1998,16,0,6,1,16.70%,10,10,0,1,16.7,10,1.7,0.1,0.6,0,HughDa00
377,Tony Johnson,NOR,26,TE,1998,11,0,4,1,25.00%,8,8,0,1,25,8,2,0.1,0.7,0,JohnTo00
378,George Jones,JAX,25,RB,1998,12,0,2,1,50.00%,9,9,0,0,0,9,4.5,0.1,0.8,0,JoneGe00
379,Jonathan Linton,BUF,24,RB,1998,14,0,3,1,33.30%,10,10,0,0,0,10,3.3,0.1,0.7,0,LintJo00
380,Kris Mangum,CAR,25,TE,1998,6,0,1,1,100.00%,5,5,0,0,0,5,5,0.2,0.8,0,MangKr00
381,Dave Meggett,NYJ,32,RB,1998,2,0,3,1,33.30%,15,15,0,1,33.3,15,5,0.5,7.5,0,MeggDa00
382,Itula Mili,SEA,25,TE,1998,7,0,2,1,50.00%,20,20,0,1,50,20,10,0.1,2.9,0,MiliIt00
383,Bubba Miller,PHI,25,C,1998,15,4,1,1,100.00%,11,11,0,0,0,11,11,0.1,0.7,0,MillBu20
384,Ronald Moore,MIA,28,RB,1998,1,1,1,1,100.00%,1,1,0,0,0,1,1,1,1,1,MoorRo01
385,Will Moore,JAX,28,WR,1998,16,0,4,1,25.00%,9,9,0,0,0,9,2.3,0.1,0.6,0,MoorWi00
386,Ken Oxendine,ATL,23,RB,1998,9,0,1,1,100.00%,11,11,0,1,100,11,11,0.1,1.2,1,OxenKe00
387,Wilmont Perry,NOR,23,RB,1998,6,2,6,1,16.70%,2,2,0,0,0,2,0.3,0.2,0.3,1,PerrWi00
388,Alfred Pupunu,NYG,29,TE,1998,9,0,2,1,50.00%,2,2,0,0,0,2,1,0.1,0.2,0,PupuAl00
389,Jeff Robinson,STL,28,DE,1998,16,0,1,1,100.00%,4,4,1,1,100,4,4,0.1,0.3,0,RobiJe00
390,Will Shields*,KAN,27,RG,1998,16,16,1,1,100.00%,4,4,0,0,0,4,4,0.1,0.3,0,ShieWi00
391,Scott Slutzker,NOR,26,TE,1998,3,0,1,1,100.00%,10,10,0,1,100,10,10,0.3,3.3,0,SlutSc00
392,Blake Spence,NYJ,23,TE,1998,5,0,1,1,100.00%,5,5,0,1,100,5,5,0.2,1,0,SpenBl00
393,Kordell Stewart,PIT,26,QB,1998,16,16,1,1,100.00%,17,17,0,1,100,17,17,0.1,1.1,3,StewKo00
394,Dwight Stone,CAR,34,WR,1998,16,0,3,1,33.30%,7,7,0,1,33.3,7,2.3,0.1,0.4,0,StonDw00
